Paper_Number;Paper_ID;Paper_Name;Paper_Link
1574;EIIO2n8qY1MJ;Extending the capabilities of reinforcement learning through curriculum: A review of methods and applications ;https://link.springer.com/article/10.1007/s42979-021-00934-9
1575;vlCdHS2Cr2MJ;A max-min entropy framework for reinforcement learning ;https://proceedings.neurips.cc/paper/2021/hash/d7b76edf790923bf7177f7ebba5978df-Abstract.html
1576;xRjyxYUb7tQJ;Cclf: A contrastive-curiosity-driven learning framework for sample-efficient reinforcement learning ;https://arxiv.org/abs/2205.00943
1577;3JVnGoPx-WsJ;Simulated and Real Robotic Reach, Grasp, and Pick-and-Place Using Combined Reinforcement Learning and Traditional Controls ;https://www.mdpi.com/2218-6581/12/1/12
1578;3yu1FVaARxEJ;Saac: Safe reinforcement learning as an adversarial game of actor-critics ;https://arxiv.org/abs/2204.09424
1579;rvEzSkr5YJEJ;Meta-reinforcement learning via language instructions ;https://ieeexplore.ieee.org/abstract/document/10160626/
1580;YwLJVj2Hp0cJ;Learning purely tactile in-hand manipulation with a torque-controlled hand ;https://ieeexplore.ieee.org/abstract/document/9812093/
1581;6QdY35xWCe0J;Coordinated carbon capture systems and power-to-gas dynamic economic energy dispatch strategy for electricity–gas coupled systems considering system … ;https://www.sciencedirect.com/science/article/pii/S0360544223003596
1582;zDcG7AXnHz8J;Transfer reinforcement learning method with multi-label learning for compound fault recognition ;https://www.sciencedirect.com/science/article/pii/S1474034622002762
1583;JDVv8Awq71oJ;Many-to-Many Task Offloading in Vehicular Fog Computing: A Multi-Agent Deep Reinforcement Learning Approach ;https://ieeexplore.ieee.org/abstract/document/10056271/
1584;63aBO1usGGwJ;A regularized approach to sparse optimal policy in reinforcement learning ;https://proceedings.neurips.cc/paper_files/paper/2019/hash/3f4366aeb9c157cf9a30c90693eafc55-Abstract.html
1585;Lsdq5o-m8twJ;State deviation correction for offline reinforcement learning ;https://ojs.aaai.org/index.php/AAAI/article/view/20886
1586;1und7ibhsjIJ;Off-policy policy gradient with stationary distribution correction ;http://proceedings.mlr.press/v115/liu20a.html
1587;L3eSwZisLkkJ;PECAN: Leveraging Policy Ensemble for Context-Aware Zero-Shot Human-AI Coordination ;https://arxiv.org/abs/2301.06387
1588;C8eoeKtHYowJ;Distributed optimization for distribution grids with stochastic der using multi-agent deep reinforcement learning ;https://ieeexplore.ieee.org/abstract/document/9411856/
1589;QHFvUg5BAZ8J;Simsr: Simple distance-based state representations for deep reinforcement learning ;https://ojs.aaai.org/index.php/AAAI/article/view/20883
1590;zIrb3giXDFAJ;Deep reinforcement learning for cryptocurrency trading: Practical approach to address backtest overfitting ;https://arxiv.org/abs/2209.05559
1591;FXuXfJNxgq4J;Powergym: A reinforcement learning environment for volt-var control in power distribution systems ;https://proceedings.mlr.press/v168/fan22a.html
1592;jjuHMlWemmMJ;Augmenting reinforcement learning with transformer-based scene representation learning for decision-making of autonomous driving ;https://arxiv.org/abs/2208.12263
1593;ze4RNaKSBM8J;DHRL: A Graph-Based Approach for Long-Horizon and Sparse Hierarchical Reinforcement Learning ;https://proceedings.neurips.cc/paper_files/paper/2022/hash/58b286aea34a91a3d33e58af0586fa40-Abstract-Conference.html
1594;Q9CtLagVPWoJ;PALMER: Perception-Action Loop with Memory for Long-Horizon Planning ;https://proceedings.neurips.cc/paper_files/paper/2022/hash/dd7a48c862b800f0537fe1d506e641b5-Abstract-Conference.html
1595;46g09WnIH-8J;Langevin Thompson sampling with logarithmic communication: bandits and reinforcement learning ;https://proceedings.mlr.press/v202/karbasi23a.html
1596;BMkFRhstVoYJ;REBOOT: Reuse Data for Bootstrapping Efficient Real-World Dexterous Manipulation ;https://arxiv.org/abs/2309.03322
1597;Wg3-j1ZSTrgJ;Off-policy meta-reinforcement learning with belief-based task inference ;https://ieeexplore.ieee.org/abstract/document/9763505/
1598;-PBs4DZfhLgJ;Autonomous skill learning of water polo ball heading for a robotic fish: Curriculum and verification ;https://ieeexplore.ieee.org/abstract/document/9817452/
1599;g38GtU5sSFsJ;Risk-conditioned distributional soft actor-critic for risk-sensitive navigation ;https://ieeexplore.ieee.org/abstract/document/9560962/
1600;iP3X_6jjPGgJ;A few lessons learned in reinforcement learning for quadcopter attitude control ;https://dl.acm.org/doi/abs/10.1145/3447928.3456707
1601;NYEpp5uxUnoJ;Dexterous manipulation for multi-fingered robotic hands with reinforcement learning: a review ;https://www.frontiersin.org/articles/10.3389/fnbot.2022.861825/full
1602;creEwAGp-78J;Cooperative control for multi-intersection traffic signal based on deep reinforcement learning and imitation learning ;https://ieeexplore.ieee.org/abstract/document/9241814/
1603;PBt1Tm90U7YJ;Nonlinear control of an expander-bleed rocket engine using reinforcement learning ;https://elib.dlr.de/141739/
1604;hz6Yo88KMRYJ;Learning to drive at unsignalized intersections using attention-based deep reinforcement learning ;https://ieeexplore.ieee.org/abstract/document/9564720/
1605;7Z_-XM0mszEJ;Simultaneous control and guidance of an auv based on soft actor–critic ;https://www.mdpi.com/1424-8220/22/16/6072
1606;j0i1cqkIyQwJ;SPD: Synergy Pattern Diversifying Oriented Unsupervised Multi-agent Reinforcement Learning ;https://proceedings.neurips.cc/paper_files/paper/2022/hash/825341ab91db01bf063add41ac022702-Abstract-Conference.html
1607;mnncJpl6xbQJ;Deep reinforcement learning-based V2V partial computation offloading in vehicular fog computing ;https://ieeexplore.ieee.org/abstract/document/9417450/
1608;vD8AbaAzLg4J;Real-time Sequential Security-Constrained Optimal Power Flow: A Hybrid Knowledge-Data-Driven Reinforcement Learning Approach ;https://ieeexplore.ieee.org/abstract/document/10086621/
1609;gZkHR-Nq8m8J;Colonoscopy navigation using end-to-end deep visuomotor control: A user study ;https://ieeexplore.ieee.org/abstract/document/9981480/
1610;7aMw99O04rMJ;Establishment of line-of-sight optical links between autonomous underwater vehicles: Field experiment and performance validation ;https://www.sciencedirect.com/science/article/pii/S0141118722003169
1611;YODRHgvtCMgJ;Study on TLS point cloud registration algorithm for large-scale outdoor weak geometric features ;https://www.mdpi.com/1424-8220/22/14/5072
1612;kYNUyQbBDSQJ;Recurrent off-policy baselines for memory-based continuous control ;https://arxiv.org/abs/2110.12628
1613;i83rTnuJFq0J;Learning to calibrate battery models in real-time with deep reinforcement learning ;https://www.mdpi.com/1996-1073/14/5/1361
1614;h3Jnxs547gAJ;A Bayesian Approach to Robust Inverse Reinforcement Learning ;https://arxiv.org/abs/2309.08571
1615;3bk-MBII1Q8J;Prioritized Hindsight with Dual Buffer for Meta-Reinforcement Learning ;https://www.mdpi.com/2079-9292/11/24/4192
1616;2xy-HpjJGpsJ;Self-learned suppression of roll oscillations based on model-free reinforcement learning ;https://www.sciencedirect.com/science/article/pii/S1270963821003606
1617;CzdOKT4f8qgJ;Search and tracking strategy of autonomous surface underwater vehicle in oceanic eddies based on deep reinforcement learning ;https://www.sciencedirect.com/science/article/pii/S1568494622009516
1618;-h1vLNMS1fIJ;Visual-tactile multimodality for following deformable linear objects using reinforcement learning ;https://ieeexplore.ieee.org/abstract/document/9982218/
1619;bJ63lC1-mR8J;Reinforcement Learning based cooperative longitudinal control for reducing traffic oscillations and improving platoon stability ;https://www.sciencedirect.com/science/article/pii/S0968090X22001772
1620;WKVbwkswGM0J;An improved transformer model with multi-head attention and attention to attention for low-carbon multi-depot vehicle routing problem ;https://link.springer.com/article/10.1007/s10479-022-04788-z
1621;mnVwp1X-IHgJ;Hierarchical Combination of Deep Reinforcement Learning and Quadratic Programming for Distribution System Restoration ;https://ieeexplore.ieee.org/abstract/document/10051723/
1622;Y588MgFCwiQJ;Discrete soft actor-critic with auto-encoder on vascular robotic system ;https://www.cambridge.org/core/journals/robotica/article/discrete-soft-actorcritic-with-autoencoder-on-vascular-robotic-system/B4B948DF75E9B30445923603C5CD2BC5
1623;e8g_RJNIohQJ;Bingham policy parameterization for 3d rotations in reinforcement learning ;https://arxiv.org/abs/2202.03957
1624;qL1msRtkDKQJ;Deep reinforcement learning for gearshift controllers in automatic transmissions ;https://www.sciencedirect.com/science/article/pii/S2590005622000728
1625;GibOxonWTh0J;Multiagent deep reinforcement learning-aided output current sharing control for input-series output-parallel dual active bridge converter ;https://ieeexplore.ieee.org/abstract/document/9793712/
1626;96o8N80bMswJ;Simultaneously learning vision and feature-based control policies for real-world ball-in-a-cup ;https://arxiv.org/abs/1902.04706
1627;mdT5zFuN9OUJ;Beyond Target Networks: Improving Deep -learning with Functional Regularization ;https://arxiv.org/abs/2106.02613
1628;U38QZc1Y9SAJ;Learning object-conditioned exploration using distributed soft actor critic ;https://proceedings.mlr.press/v155/wahid21a.html
1629;ZQzMPrkXhj8J;Motor synergy development in high-performing deep reinforcement learning algorithms ;https://ieeexplore.ieee.org/abstract/document/8966298/
1630;vQbfVVmfCk8J;Evaluations of the gap between supervised and reinforcement lifelong learning on robotic manipulation tasks ;https://proceedings.mlr.press/v164/yang22a.html
1631;i4Dgr5uMyaAJ;Traceable group-wise self-optimizing feature transformation learning: A dual optimization perspective ;https://arxiv.org/abs/2306.16893
1632;XVYQZb7SZ-oJ;Noah: Reinforcement-Learning-Based Rate Limiter for Microservices in Large-Scale E-Commerce Services ;https://ieeexplore.ieee.org/abstract/document/10098822/
1633;T3oLbgwSEGgJ;Distributed multi-agent deep reinforcement learning framework for whole-building hvac control ;https://arxiv.org/abs/2110.13450
1634;i0_vjW0nWLcJ;Deep reinforcement learning-based operation of fast charging stations coupled with energy storage system ;https://www.sciencedirect.com/science/article/pii/S037877962200311X
1635;_FQttxs15IIJ;Learning pessimism for reinforcement learning ;https://ojs.aaai.org/index.php/AAAI/article/view/25852
1636;cALSfpGgU2AJ;Hierarchical Reinforcement Learning for Air Combat At DARPA's AlphaDogfight Trials ;https://ieeexplore.ieee.org/abstract/document/9950612/
1637;PIgTrWVQlCoJ;Adaptive control of a mechatronic system using constrained residual reinforcement learning ;https://ieeexplore.ieee.org/abstract/document/9693307/
1638;f7wNGwAaHFcJ;Cross-domain transfer via semantic skill imitation ;https://arxiv.org/abs/2212.07407
1639;_-b5gfsB8EMJ;Decoupled exploration and exploitation policies for sample-efficient reinforcement learning ;https://arxiv.org/abs/2101.09458
1640;zr8yOq0hCUYJ;Autoregressive policies for continuous control deep reinforcement learning ;https://arxiv.org/abs/1903.11524
1641;lhYWn6SUFxgJ;Guided reinforcement learning with efficient exploration for task automation of surgical robot ;https://arxiv.org/abs/2302.09772
1642;AKDYLaBfto4J;From deterministic to stochastic: an interpretable stochastic model-free reinforcement learning framework for portfolio optimization ;https://link.springer.com/article/10.1007/s10489-022-04217-5
1643;vzXEC9d6oiIJ;Learning to centralize dual-arm assembly ;https://www.frontiersin.org/articles/10.3389/frobt.2022.830007/full
1644;Xr52gEoBGhkJ;Air learning: a deep reinforcement learning gym for autonomous aerial robot visual navigation ;https://link.springer.com/article/10.1007/s10994-021-06006-6
1645;J41E56bOkW0J;A multi-critic reinforcement learning method: An application to multi-tank water systems ;https://ieeexplore.ieee.org/abstract/document/9200594/
1646;IjYMQHUvD4AJ;Monte carlo tree search based hybrid optimization of variational quantum circuits ;https://proceedings.mlr.press/v190/yao22a.html
1647;MmwN4jiHQ28J;Path planning for multiple agents in an unknown environment using soft actor critic and curriculum learning ;https://onlinelibrary.wiley.com/doi/abs/10.1002/cav.2113
1648;4yK1jJCfta0J;Collective reinforcement learning based resource allocation for digital twin service in 6G networks ;https://www.sciencedirect.com/science/article/pii/S1084804523001169
1649;ba6d8cWZm1EJ;ACUTE: Attentional Communication Framework for Multi-Agent Reinforcement Learning in Partially Communicable Scenarios ;https://www.mdpi.com/2079-9292/11/24/4204
1650;4d9sR5SR-CMJ;Independent skill transfer for deep reinforcement learning ;https://www.ijcai.org/proceedings/2020/0401.pdf
1651;v1IhSXeZkVwJ;Effective pre-training of a deep reinforcement learning agent by means of long short-term memory models for thermal energy management in buildings ;https://www.sciencedirect.com/science/article/pii/S0196890423006490
1652;3jI2Tf34UzMJ;Modern machine learning tools for monitoring and control of industrial processes: A survey ;https://www.sciencedirect.com/science/article/pii/S2405896320303827
1653;Rm0y3OX8cjIJ;Task-induced representation learning ;https://arxiv.org/abs/2204.11827
1654;r_Io4bkSpn0J;Learning active spine behaviors for dynamic and efficient locomotion in quadruped robots ;https://ieeexplore.ieee.org/abstract/document/8956332/
1655;hqtIxzE6KHkJ;Safe reinforcement learning from pixels using a stochastic latent representation ;https://arxiv.org/abs/2210.01801
1656;D-EXpRk6_y0J;Learning-based Initialization of Trajectory Optimization for Path-following Problems of Redundant Manipulators ;https://ieeexplore.ieee.org/abstract/document/10161426/
1657;V3Oy0qISm8gJ;Dyna-PPO reinforcement learning with Gaussian process for the continuous action decision-making in autonomous driving ;https://link.springer.com/article/10.1007/s10489-022-04354-x
1658;OcA3QLKXqL0J;Metric Residual Network for Sample Efficient Goal-Conditioned Reinforcement Learning ;https://ojs.aaai.org/index.php/AAAI/article/view/26058
1659;B0gUooYGWc0J;Contrastive Inductive Bias Controlling Networks for Reinforcement Learning ;https://proceedings.mlr.press/v189/li23a.html
1660;C3uiyjBt-VcJ;Dexterous robotic manipulation using deep reinforcement learning and knowledge transfer for complex sparse reward‐based tasks ;https://onlinelibrary.wiley.com/doi/abs/10.1111/exsy.13205
